"","Identifiant.x","Lieu","Numéro.voie","Nom.voie","lon","lat","num_voie","Nom_df","Identifiant.y","Type.Objet","Modèle","Voie","Commune","Disponibilité","identifiant","type","payant","adresse.x","arrondissement","horaires_periode","horaires_lundi","horaires_mardi","horaires_mercredi","horaires_jeudi","horaires_vendredi","horaires_samedi","horaires_dimanche","adresse.y","nom_gerant","type_espace_vert","type_jardin_partage","domaine","proprietaire_terrain","statut_plu","amenagements","mail_1","internet_1","Icons","Couleur"
"949",1780,"MOULINS DES ROIS",97,"RUE DE BAGNOLET",2.401844,48.859064,"97","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"950",1783,"LE RAVITAILLEUR",8,"RUE MARSOULAN",2.403007,48.845461,"8","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"951",1498,"NYSA CAVISTE",33,"RUE DE BRETAGNE",2.362702,48.862678,"33","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"952",1502,"LAND AND MONKEYS",2,"RUE DE TURENNE",2.363166,48.854735,"2","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"953",1525,"LA MAISON DU MOCHI",120,"RUE DE TURENNE",2.364793,48.863566,"120","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"954",1570,"A LA FOLIE",36,"RUE OBERKAMPF",2.371411,48.864242,"36","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"955",1592,"ARTISAN LIBANAIS",46,"RUE OBERKAMPF",2.372462,48.864583,"46","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"956",1610,"LA CANONNIERE",57,"RUE DE LA FONTAINE AU ROI",2.373945,48.868283,"57","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"957",1647,"LE BASTRINGUE",69,"QUAI DE LA SEINE",2.377295,48.88812,"69","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"958",1659,"LES PIAULES",59,"BOULEVARD DE BELLEVILLE",2.378912,48.870051,"59","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"959",1664,"BOOLO FOOD",20,"RUE DE JOINVILLE",2.379417,48.890255,"20","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"960",1699,"IFLY PARIS",30,"AVENUE CORENTIN CARIOU",2.385575,48.89724,"30","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"961",1732,"NATURALIA",42,"RUE MANIN",2.391617,48.884374,"42","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"962",1755,"COULEUR PAPIER",178,"AVENUE DAUMESNIL",2.397189,48.838769,"178","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"963",1870,"LE PERRAUDIN",157,"RUE SAINT-JACQUES",2.343244,48.846363,"157","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"964",1939,"MEDIATHEQUE DE LA CANOPEE",10,"PASSAGE DE LA CANOPEE",2.3472252,48.8622488,"10","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"965",1960,"METRO BONNE NOUVELLE",5,"BOULEVARD POISSONNIERE",2.3474199,48.8707369,"5","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"966",1965,"METRO REPUBLIQUE",13,"PLACE DE LA REPUBLIQUE",2.3636165,48.8670145,"13","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"967",1804,"FLEUR DE RUE",114,"RUE D AVRON",2.407269,48.852815,"114","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"968",1567,"INCUBATEUR DE FRAICHEUR",151,"RUE DU CHEVALERET",2.371286,48.832425,"151","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"969",NA,"Fontaines",NA,NA,2.30425280464271,48.8919327122816,NA,"Fontaines",450072457,"FONTAINE_BOIS","Bayard D1","RUE STEPHANE GRAPPELLI","PARIS 17EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"970",NA,"Fontaines",NA,NA,2.2379478090484,48.8521786712073,NA,"Fontaines",450070528,"FONTAINE_BOIS","Ville de Paris Bois","ROUTE DE SEVRES A NEUILLY","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"971",NA,"Fontaines",NA,NA,2.3856834394761,48.8713169325209,NA,"Fontaines",450072616,"FONTAINE_BOIS","Particulier","PARC DE BELLEVILLE","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"972",NA,"Fontaines",NA,NA,2.28765864511126,48.8615208883073,NA,"Fontaines",450072402,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","JARDIN SUD DU TROCADERO","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"973",NA,"Fontaines",NA,NA,2.30487689482455,48.829727135301,NA,"Fontaines",450072340,"FONTAINE_BOIS","Bayard BF3","RUE CASTAGNARY","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"974",NA,"Fontaines",NA,NA,2.28360058124156,48.8561152086145,NA,"Fontaines",450072406,"FONTAINE_BOIS","Bayard D1","PARC DE PASSY","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"975",NA,"Fontaines",NA,NA,2.27286681133641,48.8686094862686,NA,"Fontaines",450072411,"FONTAINE_BOIS","Bayard D1","AVENUE DE POLOGNE","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"976",NA,"Fontaines",NA,NA,2.39420006813854,48.8655888399136,NA,"Fontaines",450072632,"FONTAINE_BOIS","GHM Bois","RUE DE LA BIDASSOA","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"977",NA,"Fontaines",NA,NA,2.40354349903241,48.8490584456845,NA,"Fontaines",450072647,"FONTAINE_BOIS","GHM Bois","SQUARE SARAH BERNHARDT","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"978",NA,"Fontaines",NA,NA,2.38527606348711,48.8826356154704,NA,"Fontaines",450072572,"FONTAINE_BOIS","GHM Bois","PARC DES BUTTES CHAUMONT","PARIS 19EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"979",NA,"Fontaines",NA,NA,2.40975580337089,48.8661545686566,NA,"Fontaines",450072602,"FONTAINE_BOIS","GHM Bois","RUE LE VAU","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"980",NA,"Fontaines",NA,NA,2.34776596695829,48.8213607607464,NA,"Fontaines",450072803,"FONTAINE_BOIS","GHM Bois","RUE DES LONGUES RAIES","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"981",NA,"Fontaines",NA,NA,2.35411495659529,48.8760673069919,NA,"Fontaines",450077673,"FONTAINE_BOIS","Santa Cole Atlantida","COUR DE LA FERME SAINT LAZARE","PARIS 10EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"982",NA,"Fontaines",NA,NA,2.32908958895479,48.8897487102278,NA,"Fontaines",450077683,"FONTAINE_BOIS","","CHEMIN SAINT NICOLAS","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"983",NA,"Fontaines",NA,NA,2.32949954859953,48.8885261593708,NA,"Fontaines",450077697,"FONTAINE_BOIS","","AVENUE DU TUNNEL","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"984",NA,"Fontaines",NA,NA,2.32929582596296,48.8393309922643,NA,"Fontaines",450077724,"FONTAINE_BOIS","","RUE LEOPOLD ROBERT","PARIS 14EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"985",NA,"Fontaines",NA,NA,2.39910990698079,48.8592176779113,NA,"Fontaines",450077745,"FONTAINE_BOIS","","RUE DE LESSEPS","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"986",NA,"Fontaines",NA,NA,2.39351765515398,48.8602236470161,NA,"Fontaines",450077753,"FONTAINE_BOIS","","ROND POINT CASIMIR PERIER","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"987",NA,"Fontaines",NA,NA,2.36240499333561,48.874597182145,NA,"Fontaines",450077432,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","RUE LUCIEN SAMPAIX","PARIS 10EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"988",NA,"Fontaines",NA,NA,2.25957816464669,48.8631925664041,NA,"Fontaines",450077443,"FONTAINE_BOIS","Ville de Paris Bois","ROUTE DE LA GRANDE CASCADE","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"989",NA,"Fontaines",NA,NA,2.35392748479756,48.8214980604389,NA,"Fontaines",450077473,"FONTAINE_BOIS","Santa Cole Atlantida","RUE DES LONGUES RAIES","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"990",NA,"Fontaines",NA,NA,2.31838841540138,48.8938354709207,NA,"Fontaines",450077495,"FONTAINE_BOIS","Bayard D1","RUE ERNEST GOUIN","PARIS 17EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"991",NA,"Fontaines",NA,NA,2.39996441920156,48.86616611739,NA,"Fontaines",450077521,"FONTAINE_BOIS","GHM Bois","RUE BELGRAND","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"992",NA,"Fontaines",NA,NA,2.38506326087928,48.8706175833061,NA,"Fontaines",450077541,"FONTAINE_BOIS","GHM Bois","PARC DE BELLEVILLE","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"993",NA,"Fontaines",NA,NA,2.41926383853199,48.9062819453884,NA,"Fontaines",450080239,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE PANTIN-BOBIGNY","PANTIN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"994",NA,"Fontaines",NA,NA,2.30812398701807,48.8081409104098,NA,"Fontaines",450080299,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE BAGNEUX","BAGNEUX","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"995",NA,"Fontaines",NA,NA,2.3118453642861,48.8095728054515,NA,"Fontaines",450080307,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE BAGNEUX","BAGNEUX","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"996",NA,"Fontaines",NA,NA,2.30974552797899,48.8050389139195,NA,"Fontaines",450080316,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE BAGNEUX","BAGNEUX","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"997",NA,"Fontaines",NA,NA,2.37645063086828,48.7669886828552,NA,"Fontaines",450080170,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","CIMETIERE PARISIEN DE THIAIS","THIAIS","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"998",NA,"Fontaines",NA,NA,2.4161229459893,48.9033110923066,NA,"Fontaines",450080256,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE PANTIN-BOBIGNY","PANTIN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"999",NA,"Fontaines",NA,NA,2.40314431295596,48.9043289759414,NA,"Fontaines",450080258,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE PANTIN-BOBIGNY","PANTIN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1000",NA,"Fontaines",NA,NA,2.37968155020467,48.7633945881537,NA,"Fontaines",450080195,"FONTAINE_BOIS","Fontaine des Bois, Parcs et Jardins","CIMETIERE PARISIEN DE THIAIS","THIAIS","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1001",NA,"Fontaines",NA,NA,2.3665032015602,48.811785356081,NA,"Fontaines",450080285,"FONTAINE_BOIS","","CIMETIERE PARISIEN D'IVRY","IVRY-SUR-SEINE","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1002",NA,"Fontaines",NA,NA,2.36574970044987,48.8130710527429,NA,"Fontaines",450080289,"FONTAINE_BOIS","","CIMETIERE PARISIEN D'IVRY","IVRY-SUR-SEINE","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1003",NA,"Fontaines",NA,NA,2.34921339107526,48.908915649459,NA,"Fontaines",450080209,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE SAINT-OUEN","SAINT-OUEN","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1004",NA,"Fontaines",NA,NA,2.34579721397813,48.9089359156603,NA,"Fontaines",450080215,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE SAINT-OUEN","SAINT-OUEN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1005",NA,"Fontaines",NA,NA,2.34716859139425,48.9094038775887,NA,"Fontaines",450080217,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE SAINT-OUEN","SAINT-OUEN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1006",NA,"Fontaines",NA,NA,2.34883577059472,48.9059808325183,NA,"Fontaines",450080219,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE SAINT-OUEN","SAINT-OUEN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1007",NA,"Fontaines",NA,NA,2.34912355233887,48.9066597638558,NA,"Fontaines",450080224,"FONTAINE_BOIS","","CIMETIERE PARISIEN DE SAINT-OUEN","SAINT-OUEN","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1008",NA,"Fontaines",NA,NA,2.36273695916414,48.8510460206999,NA,"Fontaines",450084741,"FONTAINE_BOIS","Santa Cole Atlantida","RUE DE SULLY","PARIS 4EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1009",NA,"Fontaines",NA,NA,2.34782783452105,48.8445543254761,NA,"Fontaines",450024947,"FONTNE_WALLACE","Caryatides","RUE DE L ESTRAPADE","PARIS 5EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1010",NA,"Fontaines",NA,NA,2.28034086947718,48.8561730220815,NA,"Fontaines",450019318,"FONTNE_WALLACE","Brumisante","RUE DE L ANNONCIATION","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1011",NA,"Fontaines",NA,NA,2.35332366000417,48.8583633955271,NA,"Fontaines",450081044,"FONTNE_WALLACE","Brumisante","RUE DU TEMPLE","PARIS 4EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1012",NA,"Fontaines",NA,NA,2.3444019001527,48.8945186006884,NA,"Fontaines",450080677,"FONTNE_WALLACE","Caryatides","PLACE MICHEL PETRUCCIANI","PARIS 18EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1013",NA,"Fontaines",NA,NA,2.27370724327608,48.8422126174263,NA,"Fontaines",450071497,"FTNE_PETILLANTE","Fontaine pétillante","QUAI ANDRE CITROEN","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1014",NA,"Fontaines",NA,NA,2.37800748900083,48.8310388835652,NA,"Fontaines",450071498,"FTNE_PETILLANTE","Fontaine pétillante","RUE NEUVE TOLBIAC","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1015",NA,"Fontaines",NA,NA,2.34076103780381,48.8212642840116,NA,"Fontaines",450080354,"FTNE_PETILLANTE","Fontaine pétillante","RUE GAZAN","PARIS 14EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1016",NA,"Fontaines",NA,NA,2.41113005429104,48.8528059466205,NA,"Fontaines",450071237,"FTNE_POING_EAU","Fontaine Poing d'Eau","BOULEVARD DAVOUT","PARIS 20EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1017",NA,"Fontaines",NA,NA,2.40984944159131,48.8563674663188,NA,"Fontaines",450071235,"FTNE_POING_EAU","Fontaine Poing d'Eau","RUE SAINT BLAISE","PARIS 20EME ARRONDISSEMENT","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1018",NA,"Fontaines",NA,NA,2.26847908455174,48.8438694912002,NA,"Fontaines",450085239,"FONTAINE_BOIS","GHM Bois","","PARIS 16EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1019",NA,"Fontaines",NA,NA,2.35206741523111,48.8445301313616,NA,"Fontaines",450024988,"BORNE_FONTAINE","Murale Ecoulement Permanent","RUE ROLLIN","PARIS 5EME ARRONDISSEMENT","NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1020",NA,"Fontaines",NA,NA,2.31794382642524,48.829820344173,NA,"Fontaines",450024949,"BORNE_FONTAINE","BF Bayard","RUE DIDOT","PARIS 14EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1021",NA,"Fontaines",NA,NA,2.28989250391742,48.8556024117489,NA,"Fontaines",450085108,"FONTAINE_2EN1","Mât source","QUAI BRANLY","PARIS 15EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1022",NA,"Fontaines",NA,NA,2.36190390197124,48.8332122606756,NA,"Fontaines",450085250,"FONTAINE_2EN1","Mât source","PLACE PINEL","PARIS 13EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1023",NA,"Fontaines",NA,NA,2.29526234595708,48.8606375380346,NA,"Fontaines",450085217,"FONTAINE_2EN1","Fontaine Totem 2en1 Atelier","QUAI BRANLY","PARIS 7EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1024",NA,"Fontaines",NA,NA,2.37612065975547,48.8421407382882,NA,"Fontaines",450085219,"FONTAINE_2EN1","Fontaine Totem 2en1 Atelier","RUE DE BERCY","PARIS 12EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
"1025",NA,"Fontaines",NA,NA,2.31069539063914,48.8851976221019,NA,"Fontaines",450073002,"FONTAINE_ARCEAU","Fontaine Arceau","RUE DE TOCQUEVILLE","PARIS 17EME ARRONDISSEMENT","OUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tint","lightblue"
